Id;Name;Type;Description;Place;Lat;Long;Link;Date;From;To
197;Evento 197;Nocturna;Detalles e información relevante de Evento 197;Lugar de Evento 197;-12.1102338027899;-76.96748924464;event;2020-08-11;6;18
198;Evento 198;Feria;Detalles e información relevante de Evento 198;Lugar de Evento 198;-12.0785708894743;-77.0097587331927;event;2020-09-25;19;19
199;Evento 199;Feria;Detalles e información relevante de Evento 199;Lugar de Evento 199;-12.0820864261735;-77.011321374282;event;2020-06-02;15;23
200;Evento 200;Nocturna;Detalles e información relevante de Evento 200;Lugar de Evento 200;-12.0844853616874;-77.0000659085729;event;2020-03-12;3;8
201;Evento 201;Nocturna;Detalles e información relevante de Evento 201;Lugar de Evento 201;-12.087839748398;-77.010156882781;event;2020-02-24;23;23
202;Evento 202;Feria;Detalles e información relevante de Evento 202;Lugar de Evento 202;-12.09240744556;-77.0254141412536;event;2020-02-20;22;22
203;Evento 203;Concierto;Detalles e información relevante de Evento 203;Lugar de Evento 203;-12.0877053839699;-77.0192342751612;event;2020-08-12;15;17
204;Evento 204;Concierto;Detalles e información relevante de Evento 204;Lugar de Evento 204;-12.1049094304187;-76.9952964601535;event;2020-12-04;14;22
205;Evento 205;Feria;Detalles e información relevante de Evento 205;Lugar de Evento 205;-12.1071601489874;-77.0164930728646;event;2020-06-19;12;18
206;Evento 206;Nocturna;Detalles e información relevante de Evento 206;Lugar de Evento 206;-12.1118725105435;-76.9906012610281;event;2020-02-15;4;6
207;Evento 207;Feria;Detalles e información relevante de Evento 207;Lugar de Evento 207;-12.0979850514295;-77.0410224440082;event;2020-02-24;20;20
208;Evento 208;Feria;Detalles e información relevante de Evento 208;Lugar de Evento 208;-12.0767770490614;-77.042634464261;event;2020-07-14;22;22
209;Evento 209;Concierto;Detalles e información relevante de Evento 209;Lugar de Evento 209;-12.0872372506782;-76.9950768552078;event;2020-02-15;16;19
210;Evento 210;Nocturna;Detalles e información relevante de Evento 210;Lugar de Evento 210;-12.0656452942512;-77.0396492321478;event;2020-01-23;17;22
211;Evento 211;Nocturna;Detalles e información relevante de Evento 211;Lugar de Evento 211;-12.0886986167053;-76.9902667426688;event;2020-01-10;21;21
212;Evento 212;Nocturna;Detalles e información relevante de Evento 212;Lugar de Evento 212;-12.0908444766672;-77.0433372555276;event;2020-08-26;3;8
213;Evento 213;Concierto;Detalles e información relevante de Evento 213;Lugar de Evento 213;-12.0744487316137;-77.0446759680122;event;2020-04-30;20;21
214;Evento 214;Nocturna;Detalles e información relevante de Evento 214;Lugar de Evento 214;-12.1105355527689;-77.0269575069362;event;2020-01-02;13;23
215;Evento 215;Feria;Detalles e información relevante de Evento 215;Lugar de Evento 215;-12.0914325153452;-77.0223539344158;event;2020-06-04;18;20
216;Evento 216;Feria;Detalles e información relevante de Evento 216;Lugar de Evento 216;-12.0942559335552;-76.9750955149591;event;2020-08-21;17;23
217;Evento 217;Concierto;Detalles e información relevante de Evento 217;Lugar de Evento 217;-12.1161256686478;-77.0451249783245;event;2020-01-19;1;8
218;Evento 218;Nocturna;Detalles e información relevante de Evento 218;Lugar de Evento 218;-12.0770161439686;-77.0064150875905;event;2020-11-08;11;13
219;Evento 219;Nocturna;Detalles e información relevante de Evento 219;Lugar de Evento 219;-12.1086791848805;-76.9998100731909;event;2020-07-27;22;22
220;Evento 220;Nocturna;Detalles e información relevante de Evento 220;Lugar de Evento 220;-12.0924954818682;-77.035613656792;event;2020-07-04;18;20
221;Evento 221;Concierto;Detalles e información relevante de Evento 221;Lugar de Evento 221;-12.1151335799048;-76.9782461845649;event;2020-02-27;2;20
222;Evento 222;Nocturna;Detalles e información relevante de Evento 222;Lugar de Evento 222;-12.106281911584;-77.0196235319533;event;2020-05-17;3;20
223;Evento 223;Nocturna;Detalles e información relevante de Evento 223;Lugar de Evento 223;-12.0693441859509;-77.0137641572243;event;2020-11-12;5;11
224;Evento 224;Concierto;Detalles e información relevante de Evento 224;Lugar de Evento 224;-12.0696849618754;-77.0124186071548;event;2020-07-22;17;23
225;Evento 225;Concierto;Detalles e información relevante de Evento 225;Lugar de Evento 225;-12.0788319219132;-77.0134609166476;event;2020-06-18;11;20
226;Evento 226;Feria;Detalles e información relevante de Evento 226;Lugar de Evento 226;-12.0710062312857;-77.0271024739706;event;2020-08-05;7;14
227;Evento 227;Nocturna;Detalles e información relevante de Evento 227;Lugar de Evento 227;-12.1148372913485;-76.9882947279331;event;2020-11-04;5;13
228;Evento 228;Nocturna;Detalles e información relevante de Evento 228;Lugar de Evento 228;-12.0812943776558;-77.0501875410831;event;2020-04-27;2;19
229;Evento 229;Concierto;Detalles e información relevante de Evento 229;Lugar de Evento 229;-12.0921964236174;-77.0312829000706;event;2020-05-12;9;10
230;Evento 230;Concierto;Detalles e información relevante de Evento 230;Lugar de Evento 230;-12.0718423733262;-76.9875695170072;event;2020-07-23;9;13
231;Evento 231;Nocturna;Detalles e información relevante de Evento 231;Lugar de Evento 231;-12.0989681401732;-77.005240412739;event;2020-07-24;23;23
232;Evento 232;Concierto;Detalles e información relevante de Evento 232;Lugar de Evento 232;-12.068078028827;-76.9673820093792;event;2020-04-27;17;18
233;Evento 233;Feria;Detalles e información relevante de Evento 233;Lugar de Evento 233;-12.104798323747;-77.0235235613202;event;2020-01-01;6;11
234;Evento 234;Nocturna;Detalles e información relevante de Evento 234;Lugar de Evento 234;-12.0993902786941;-77.0382478626947;event;2020-04-14;3;8
235;Evento 235;Nocturna;Detalles e información relevante de Evento 235;Lugar de Evento 235;-12.0755606986379;-76.9665251733296;event;2020-09-22;5;10
236;Evento 236;Nocturna;Detalles e información relevante de Evento 236;Lugar de Evento 236;-12.0756827100759;-76.9801814087812;event;2020-06-13;16;20
237;Evento 237;Feria;Detalles e información relevante de Evento 237;Lugar de Evento 237;-12.1096612431577;-77.0097319219359;event;2020-06-28;2;11
238;Evento 238;Nocturna;Detalles e información relevante de Evento 238;Lugar de Evento 238;-12.0682437462936;-76.9978369772495;event;2020-10-23;19;20
239;Evento 239;Concierto;Detalles e información relevante de Evento 239;Lugar de Evento 239;-12.0962235734751;-76.9906583615414;event;2020-02-01;8;10
240;Evento 240;Nocturna;Detalles e información relevante de Evento 240;Lugar de Evento 240;-12.1045270234929;-77.0364821712634;event;2020-03-23;11;16
241;Evento 241;Concierto;Detalles e información relevante de Evento 241;Lugar de Evento 241;-12.0708042514738;-77.0137910400421;event;2020-05-01;23;23
242;Evento 242;Feria;Detalles e información relevante de Evento 242;Lugar de Evento 242;-12.0681737742415;-76.9817964917263;event;2020-08-31;19;23
243;Evento 243;Feria;Detalles e información relevante de Evento 243;Lugar de Evento 243;-12.0950759658142;-76.9826530174947;event;2020-02-12;15;20
244;Evento 244;Concierto;Detalles e información relevante de Evento 244;Lugar de Evento 244;-12.1121791300777;-77.0430643984544;event;2020-11-17;22;23
245;Evento 245;Nocturna;Detalles e información relevante de Evento 245;Lugar de Evento 245;-12.109866689629;-77.0029729901304;event;2020-02-13;15;16
246;Evento 246;Nocturna;Detalles e información relevante de Evento 246;Lugar de Evento 246;-12.1116477483348;-77.0163885493785;event;2020-08-27;8;15
247;Evento 247;Feria;Detalles e información relevante de Evento 247;Lugar de Evento 247;-12.0922349313444;-77.0057658489638;event;2020-03-17;5;8
248;Evento 248;Nocturna;Detalles e información relevante de Evento 248;Lugar de Evento 248;-12.0715330316784;-76.9692378682303;event;2020-02-28;14;21
249;Evento 249;Concierto;Detalles e información relevante de Evento 249;Lugar de Evento 249;-12.1087604570526;-76.9828365936975;event;2020-08-10;14;23
250;Evento 250;Feria;Detalles e información relevante de Evento 250;Lugar de Evento 250;-12.1121639143161;-77.0178521859389;event;2020-03-30;23;23
251;Evento 251;Nocturna;Detalles e información relevante de Evento 251;Lugar de Evento 251;-12.1046054390763;-77.0168373859597;event;2020-01-31;21;22
252;Evento 252;Nocturna;Detalles e información relevante de Evento 252;Lugar de Evento 252;-12.1058468780822;-77.049972006002;event;2020-06-03;23;23
253;Evento 253;Concierto;Detalles e información relevante de Evento 253;Lugar de Evento 253;-12.0968201136844;-76.9679167823196;event;2020-09-07;18;21
254;Evento 254;Nocturna;Detalles e información relevante de Evento 254;Lugar de Evento 254;-12.0869477031583;-77.0406253989201;event;2020-07-16;1;19
255;Evento 255;Nocturna;Detalles e información relevante de Evento 255;Lugar de Evento 255;-12.0815855568129;-77.0398005266774;event;2020-10-09;4;22
256;Evento 256;Concierto;Detalles e información relevante de Evento 256;Lugar de Evento 256;-12.069711966612;-77.0265678392429;event;2020-07-09;5;15
257;Evento 257;Feria;Detalles e información relevante de Evento 257;Lugar de Evento 257;-12.0772713878307;-77.004176950426;event;2020-10-19;11;15
258;Evento 258;Feria;Detalles e información relevante de Evento 258;Lugar de Evento 258;-12.1058330542476;-76.9968630874618;event;2020-03-06;14;20
259;Evento 259;Nocturna;Detalles e información relevante de Evento 259;Lugar de Evento 259;-12.0933569738266;-77.022574520993;event;2020-09-05;3;4
260;Evento 260;Nocturna;Detalles e información relevante de Evento 260;Lugar de Evento 260;-12.0927410970012;-77.0444650098153;event;2020-09-27;2;12
261;Evento 261;Nocturna;Detalles e información relevante de Evento 261;Lugar de Evento 261;-12.0769702440117;-76.9697828285635;event;2020-02-22;13;14
262;Evento 262;Concierto;Detalles e información relevante de Evento 262;Lugar de Evento 262;-12.088646777484;-77.033615174157;event;2020-08-27;6;17
263;Evento 263;Nocturna;Detalles e información relevante de Evento 263;Lugar de Evento 263;-12.1153678726034;-77.0115020793119;event;2020-03-18;15;20
264;Evento 264;Nocturna;Detalles e información relevante de Evento 264;Lugar de Evento 264;-12.0944009157309;-76.9678962738627;event;2020-05-19;6;13
265;Evento 265;Concierto;Detalles e información relevante de Evento 265;Lugar de Evento 265;-12.0669310856023;-77.0045093961334;event;2020-05-04;16;18
266;Evento 266;Feria;Detalles e información relevante de Evento 266;Lugar de Evento 266;-12.1147180772091;-77.0135280025535;event;2020-04-28;12;15
267;Evento 267;Concierto;Detalles e información relevante de Evento 267;Lugar de Evento 267;-12.0774415227596;-77.0380703669346;event;2020-07-20;8;16
268;Evento 268;Concierto;Detalles e información relevante de Evento 268;Lugar de Evento 268;-12.0916386629324;-77.0329815084877;event;2020-08-03;2;19
269;Evento 269;Feria;Detalles e información relevante de Evento 269;Lugar de Evento 269;-12.0679279507027;-77.0267371238194;event;2020-05-07;11;19
270;Evento 270;Feria;Detalles e información relevante de Evento 270;Lugar de Evento 270;-12.0934774765521;-76.9866098301263;event;2020-06-22;9;18
271;Evento 271;Feria;Detalles e información relevante de Evento 271;Lugar de Evento 271;-12.0865039763755;-77.050109599998;event;2020-03-08;18;19
272;Evento 272;Concierto;Detalles e información relevante de Evento 272;Lugar de Evento 272;-12.0805656763654;-77.0173832357011;event;2020-05-31;22;22
273;Evento 273;Concierto;Detalles e información relevante de Evento 273;Lugar de Evento 273;-12.0868907299143;-77.0424926387354;event;2020-12-28;18;18
274;Evento 274;Concierto;Detalles e información relevante de Evento 274;Lugar de Evento 274;-12.0647135592214;-77.0513741476663;event;2020-08-15;14;14
275;Evento 275;Concierto;Detalles e información relevante de Evento 275;Lugar de Evento 275;-12.0736454526388;-76.9729561746248;event;2020-09-17;13;13
276;Evento 276;Nocturna;Detalles e información relevante de Evento 276;Lugar de Evento 276;-12.1035410721007;-76.9737009956542;event;2020-08-19;0;8
277;Evento 277;Feria;Detalles e información relevante de Evento 277;Lugar de Evento 277;-12.0835481462234;-76.966813249088;event;2020-12-07;1;9
278;Evento 278;Nocturna;Detalles e información relevante de Evento 278;Lugar de Evento 278;-12.0744596083544;-77.0047859156984;event;2020-03-28;10;22
279;Evento 279;Feria;Detalles e información relevante de Evento 279;Lugar de Evento 279;-12.0823390441106;-77.0022392296565;event;2020-04-30;4;4
280;Evento 280;Concierto;Detalles e información relevante de Evento 280;Lugar de Evento 280;-12.0650823744873;-77.0168767436549;event;2020-03-18;10;16
281;Evento 281;Feria;Detalles e información relevante de Evento 281;Lugar de Evento 281;-12.0791088907104;-77.0463013736091;event;2020-01-19;6;16
282;Evento 282;Nocturna;Detalles e información relevante de Evento 282;Lugar de Evento 282;-12.1018986837373;-76.96996801;event;2020-09-08;6;7
283;Evento 283;Feria;Detalles e información relevante de Evento 283;Lugar de Evento 283;-12.0754182783547;-77.0380364025579;event;2020-12-14;20;20
284;Evento 284;Nocturna;Detalles e información relevante de Evento 284;Lugar de Evento 284;-12.0868530113144;-76.9949195134459;event;2020-05-11;4;6
285;Evento 285;Feria;Detalles e información relevante de Evento 285;Lugar de Evento 285;-12.0977559516245;-77.0384059206476;event;2020-09-03;14;16
286;Evento 286;Nocturna;Detalles e información relevante de Evento 286;Lugar de Evento 286;-12.0735485247825;-77.0390302450085;event;2020-11-06;17;20
287;Evento 287;Feria;Detalles e información relevante de Evento 287;Lugar de Evento 287;-12.0664319932548;-76.9727864742732;event;2020-06-11;4;23
288;Evento 288;Nocturna;Detalles e información relevante de Evento 288;Lugar de Evento 288;-12.1106982847477;-76.9830244162972;event;2020-12-31;20;23
289;Evento 289;Nocturna;Detalles e información relevante de Evento 289;Lugar de Evento 289;-12.1141085071352;-76.9725168501422;event;2020-01-09;4;4
290;Evento 290;Concierto;Detalles e información relevante de Evento 290;Lugar de Evento 290;-12.0650447157249;-77.0150258143634;event;2020-01-30;2;16
291;Evento 291;Nocturna;Detalles e información relevante de Evento 291;Lugar de Evento 291;-12.0979038955345;-77.0423364249589;event;2020-10-19;19;20
292;Evento 292;Concierto;Detalles e información relevante de Evento 292;Lugar de Evento 292;-12.1075298793671;-76.9823069324028;event;2020-07-19;22;22
293;Evento 293;Concierto;Detalles e información relevante de Evento 293;Lugar de Evento 293;-12.0790426362449;-76.9768020952148;event;2020-06-17;19;19
294;Evento 294;Concierto;Detalles e información relevante de Evento 294;Lugar de Evento 294;-12.0696602178746;-77.0087018757565;event;2020-02-17;2;21
295;Evento 295;Nocturna;Detalles e información relevante de Evento 295;Lugar de Evento 295;-12.0756175681424;-77.0483088761785;event;2020-02-08;23;23
296;Evento 296;Feria;Detalles e información relevante de Evento 296;Lugar de Evento 296;-12.1081522717179;-77.0106232527093;event;2020-02-12;10;10
297;Evento 297;Nocturna;Detalles e información relevante de Evento 297;Lugar de Evento 297;-12.0689560337286;-76.9860188782596;event;2020-09-20;15;22
298;Evento 298;Nocturna;Detalles e información relevante de Evento 298;Lugar de Evento 298;-12.0686199498448;-76.9785450440398;event;2020-09-06;23;23
299;Evento 299;Feria;Detalles e información relevante de Evento 299;Lugar de Evento 299;-12.0987441162178;-76.9928500880226;event;2020-05-15;6;13
300;Evento 300;Feria;Detalles e información relevante de Evento 300;Lugar de Evento 300;-12.0653708991818;-77.016335183656;event;2020-12-17;6;13
301;Evento 301;Concierto;Detalles e información relevante de Evento 301;Lugar de Evento 301;-12.0997846977852;-77.018811787569;event;2020-04-02;17;20
302;Evento 302;Feria;Detalles e información relevante de Evento 302;Lugar de Evento 302;-12.1099749790087;-76.9671576675033;event;2020-10-30;14;15
